c0.source	c0.geneId	c0.source.1	c0.geneId.1	c0.source.2	c0.geneId.2	c0.associationType	c0.originalSource	c0.originalSource.1	c0.originalSource.2	c0.sentence	c0.pmid	c1.pantherName	c1.symbol	c1.geneId	c1.description	c1.symbol.1	c1.geneId.1	c2.diseaseId	c2.name	c2.hpoName	c2.diseaseId.1	c2.name.1	c2.STY	c2.MESH	c2.diseaseClassName	c2.doName	c2.type	c2.OMIM	c2.type.1	c3.score	c4.year
ALL	3456	ALL	3456	ALL	3456	GeneticVariation	BEFREE	BEFREE	BEFREE	A rare non-synonymous c.102C&gt;G SNP in the <span class= gene  id= 23333334-0-42-47 >IFNB1</span> gene might be a risk factor for <span class= disease  id= 23333334-0-80-96 >cerebral malaria</span> in Indian populations.	23333334	signaling molecule	IFNB1	3456	interferon beta 1	IFNB1	3456	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	3552	ALL	3552	ALL	3552	GeneticVariation	BEFREE	BEFREE	BEFREE	It identifies two X-linked genes associated with altered risk of severe malaria in females, identifies mutations in ADCY9, <span class= gene  id= 23144702-11-123-127 >IL1A</span> and CD40L as being associated with altered risk of severe respiratory distress and acidosis, both of which are characterised by high serum lactate levels, and also identifies novel genetic associations with severe malaria (TRIM5) and <span class= disease  id= 23144702-11-362-378 >cerebral malaria</span>(IL-13 and RTN3).	23144702	signaling molecule	IL1A	3552	interleukin 1 alpha	IL1A	3552	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	3557	ALL	3557	ALL	3557	GeneticVariation	BEFREE	BEFREE	BEFREE	The present results suggest that IL1B -31C&gt;T and <span class= gene  id= 16098232-6-49-54 >IL1RA</span> VNTR polymorphisms do <span class= negexp >not play a crucial role</span> in susceptibility or resistance to <span class= disease  id= 16098232-6-136-152 >cerebral malaria</span>.	16098232	signaling molecule	IL1RN	3557	interleukin 1 receptor antagonist	IL1RN	3557	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2005
ALL	3569	ALL	3569	ALL	3569	GeneticVariation	BEFREE	BEFREE	BEFREE	IFN-gamma and <span class= gene  id= 12232842-5-14-18 >IL-6</span> genotypes may play roles in the development of severe malaria and could contribute to the relative frequency of severe malarial anemia or <span class= disease  id= 12232842-5-157-173 >cerebral malaria</span> in exposed populations.	12232842	signaling molecule	IL6	3569	interleukin 6	IL6	3569	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2002
ALL	3596	ALL	3596	ALL	3596	GeneticVariation	BEFREE	BEFREE	BEFREE	It identifies two X-linked genes associated with altered risk of severe malaria in females, identifies mutations in ADCY9, IL1A and CD40L as being associated with altered risk of severe respiratory distress and acidosis, both of which are characterised by high serum lactate levels, and also identifies novel genetic associations with severe malaria (TRIM5) and <span class= disease  id= 23144702-11-362-378 >cerebral malaria</span>(<span class= gene  id= 23144702-11-379-384 >IL-13</span> and RTN3).	23144702	signaling molecule	IL13	3596	interleukin 13	IL13	3596	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	3605	ALL	3605	ALL	3605	Biomarker	BEFREE	BEFREE	BEFREE	To evaluate the involvement of <span class= gene  id= 26667835-3-31-36 >IL-17</span> cytokines in <span class= disease  id= 26667835-3-50-52 >CM</span>, we analyzed 46 common polymorphisms in IL17A, IL17F, and IL17RA (which encodes the common receptor chain of the members of the IL-17 family) in two independent African populations.	26667835	signaling molecule	IL17A	3605	interleukin 17A	IL17A	3605	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	361	ALL	361	ALL	361	Biomarker	BEFREE	BEFREE	BEFREE	Protective role of brain water channel <span class= gene  id= 23277579-0-39-43 >AQP4</span> in murine <span class= disease  id= 23277579-0-54-70 >cerebral malaria</span>.	23277579	transporter	AQP4	361	aquaporin 4	AQP4	361	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2013
ALL	3804	ALL	3804	ALL	3804	GeneticVariation	BEFREE	BEFREE	BEFREE	Significant association of <span class= gene  id= 22412373-0-27-34 >KIR2DL3</span>-HLA-C1 combination with <span class= disease  id= 22412373-0-59-75 >cerebral malaria</span> and implications for co-evolution of KIR and HLA.	22412373	defense/immunity protein; signaling molecule; receptor	KIR2DL3	3804	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3	KIR2DL3	3804	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	3957	ALL	3957	ALL	3957	GeneticVariation	BEFREE	BEFREE	BEFREE	In a separate group of Tanzanian children originating from a malaria-endemic region, we found preservation of the major ancestral <span class= gene  id= 20500087-7-130-136 >LGALS2</span> allele and <span class= negexp >no association</span> with susceptibility to <span class= disease  id= 20500087-7-186-188 >CM</span>.	20500087	cell adhesion molecule; signaling molecule	LGALS2	3957	galectin 2	LGALS2	3957	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	4153	ALL	4153	ALL	4153	GeneticVariation	BEFREE	BEFREE	BEFREE	No difference in <span class= gene  id= 12933871-3-17-20 >MBL</span> genotype frequency was observed between infected and noninfected children or between children with <span class= disease  id= 12933871-3-120-136 >cerebral malaria</span> and/or severe malarial anemia and children with uncomplicated malaria.	12933871	defense/immunity protein	MBL2	4153	mannose binding lectin 2	MBL2	4153	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2003
ALL	4280	ALL	4280	ALL	4280	GeneticVariation	BEFREE	BEFREE	BEFREE	<span class= gene  id= 19000912-3-0-4 >Mice</span> genetically deficient in IDO-1 were <span class= negexp >not protected against</span> <span class= disease  id= 19000912-3-63-65 >CM</span>, but partial protection was observed in C57BL/6 mice treated with Ro 61-8048, an inhibitor of kynurenine-3-hydroxylase.	19000912	null	MICE	4280	MHC class I polypeptide-related sequence E (pseudogene)	MICE	4280	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2008
ALL	4842	ALL	4842	ALL	4842	GeneticVariation	BEFREE	BEFREE	BEFREE	Genetic variation in neuronal nitric oxide synthase (<span class= gene  id= 19540363-0-53-57 >nNOS</span>) gene and susceptibility to <span class= disease  id= 19540363-0-86-102 >cerebral malaria</span> in Indian adults.	19540363	null	NOS1	4842	nitric oxide synthase 1	NOS1	4842	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2009
ALL	51284	ALL	51284	ALL	51284	AlteredExpression	BEFREE	BEFREE	BEFREE	Mice that are prone to SLE because of a deficiency in Fc&gamma;RIIB or overexpression of <span class= gene  id= 21187399-4-83-103 >Toll-like receptor 7</span> are protected from death caused by <span class= disease  id= 21187399-4-139-155 >cerebral malaria</span>.	21187399	extracellular matrix protein; receptor	TLR7	51284	toll like receptor 7	TLR7	51284	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	51477	ALL	51477	ALL	51477	GeneticVariation	BEFREE	BEFREE	BEFREE	We examined associations of plasma NO metabolites (NOx) with symptoms of severe malaria, particularly malarial anaemia and <span class= disease  id= 15960706-4-123-139 >cerebral malaria</span>, and with <span class= gene  id= 15960706-4-150-154 >iNOS</span> promoter variants.	15960706	null	ISYNA1	51477	inositol-3-phosphate synthase 1	ISYNA1	51477	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2005
ALL	5196	ALL	5196	ALL	5196	Biomarker	BEFREE	BEFREE	BEFREE	<span class= gene  id= 18692777-0-0-17 >Platelet factor 4</span> mediates inflammation in experimental <span class= disease  id= 18692777-0-56-72 >cerebral malaria</span>.	18692777	signaling molecule	PF4	5196	platelet factor 4	PF4	5196	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2008
ALL	5451	ALL	5451	ALL	5451	GeneticVariation	BEFREE	BEFREE	BEFREE	The <span class= gene  id= 10369255-3-4-9 >OCT-1</span>-binding genotype, found in approximately 5% of Africans, is associated with fourfold increased susceptibility to <span class= disease  id= 10369255-3-123-139 >cerebral malaria</span> in large case-control studies of West African and East African populations, after correction for other known TNF polymorphisms and linked HLA alleles.	10369255	null	POU2F1	5451	POU class 2 homeobox 1	POU2F1	5451	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	1999
ALL	5554	ALL	5554	ALL	5554	AlteredExpression	BEFREE	BEFREE	BEFREE	We found that DC8 CIDR&alpha;1 domains from severe malaria isolates had substantial differences in EPCR binding affinity and blockade activity for its ligand activated protein C. Additionally, even a low level of inhibition exhibited by domains from two <span class= disease  id= 27185931-5-248-264 >cerebral malaria</span> isolates was sufficient to interfere with activated <span class= gene  id= 27185931-5-317-326 >protein C</span>-barrier protective activities in human brain endothelial cells.	27185931	null	PRH1	5554	proline rich protein HaeIII subfamily 1	PRH1	5554	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2017
ALL	5555	ALL	5555	ALL	5555	AlteredExpression	BEFREE	BEFREE	BEFREE	We found that DC8 CIDR&alpha;1 domains from severe malaria isolates had substantial differences in EPCR binding affinity and blockade activity for its ligand activated protein C. Additionally, even a low level of inhibition exhibited by domains from two <span class= disease  id= 27185931-5-248-264 >cerebral malaria</span> isolates was sufficient to interfere with activated <span class= gene  id= 27185931-5-317-326 >protein C</span>-barrier protective activities in human brain endothelial cells.	27185931	null	PRH2	5555	proline rich protein HaeIII subfamily 2	PRH2	5555	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2017
ALL	56244	ALL	56244	ALL	56244	Biomarker	BEFREE	BEFREE	BEFREE	The T-Cell Inhibitory Molecule <span class= gene  id= 25883389-0-31-50 >Butyrophilin-Like 2</span> Is Up-regulated in Mild Plasmodium falciparum Infection and Is Protective During Experimental <span class= disease  id= 25883389-0-145-161 >Cerebral Malaria</span>.	25883389	null	BTNL2	56244	butyrophilin like 2	BTNL2	56244	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	56942	ALL	56942	ALL	56942	Biomarker	BEFREE	BEFREE	BEFREE	Cytoadherence phenotypes of IEs to CD36, ICAM-1, CSPG and the transcription patterns of A, B, var2csa, var3, var gene groups and domain cassettes DC8 and <span class= gene  id= 25156105-4-154-158 >DC13</span> were assessed in parasites from children with <span class= disease  id= 25156105-4-205-207 >CM</span> and uncomplicated malaria (UM) to determine if cytoadherence is related to a specific transcription profile of pfemp-1 variants.	25156105	null	CMC2	56942	C-X9-C motif containing 2	CMC2	56942	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2014
ALL	6037	ALL	6037	ALL	6037	GeneticVariation	BEFREE	BEFREE	BEFREE	Polymorphisms in the <span class= gene  id= 22216286-0-21-27 >RNASE3</span> gene are associated with susceptibility to <span class= disease  id= 22216286-0-71-87 >cerebral malaria</span> in Ghanaian children.	22216286	enzyme modulator; nucleic acid binding; hydrolase	RNASE3	6037	ribonuclease A family member 3	RNASE3	6037	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	6521	ALL	6521	ALL	6521	GeneticVariation	BEFREE	BEFREE	BEFREE	Whereas previous studies showed significant associations between Southeast Asian ovalocytosis (caused by a 27- base pair deletion in the <span class= gene  id= 11719395-3-137-154 >anion exchanger 1</span> protein gene) and protection from <span class= disease  id= 11719395-3-189-205 >cerebral malaria</span>, this mutation was observed in only 1 of 1019 individuals in the Wosera.	11719395	transporter	SLC4A1	6521	solute carrier family 4 member 1 (Diego blood group)	SLC4A1	6521	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2001
ALL	6580	ALL	6580	ALL	6580	GeneticVariation	BEFREE	BEFREE	BEFREE	The <span class= gene  id= 10369255-3-4-9 >OCT-1</span>-binding genotype, found in approximately 5% of Africans, is associated with fourfold increased susceptibility to <span class= disease  id= 10369255-3-123-139 >cerebral malaria</span> in large case-control studies of West African and East African populations, after correction for other known TNF polymorphisms and linked HLA alleles.	10369255	transfer/carrier protein; transporter	SLC22A1	6580	solute carrier family 22 member 1	SLC22A1	6580	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	1999
ALL	7057	ALL	7057	ALL	7057	GeneticVariation	BEFREE	BEFREE	BEFREE	The <span class= gene  id= 26194693-3-4-9 >THBS1</span> haplotype CCCCA (<span class= variant  dbSNP= rs1478604  genes_norm= 1401-4153-6401-7057 >rs1478604</span>, <span class= variant  dbSNP= rs7170682  genes_norm= 1401-4153-6401-7057 >rs7170682</span>, <span class= variant  dbSNP= rs2664141  genes_norm= 1401-4153-6401-7057 >rs2664141</span>, <span class= variant  dbSNP= rs12912082  genes_norm= 1401-4153-6401-7057 >rs12912082</span>, <span class= variant  dbSNP= rs3743125  genes_norm= 1401-4153-6401-7057 >rs3743125</span>) was a risk factor in the endemic region (relative risk = 3.78) and an ESEL SNP (<span class= variant  dbSNP= rs5368  genes_norm= 1401-4153-6401-7057 >rs5368</span>, <span class= variant  dbSNP= <span class= variant  dbSNP= rs5368  genes_norm= 1401-4153-6401-7057 >rs5368</span>  genes_norm= 6401 >His468Tyr</span>) associated with <span class= disease  id= 26194693-3-198-214 >cerebral malaria</span> (<span class= disease  id= 26194693-3-216-218 >CM</span>) [<span class= disease  id= 26194693-3-221-223 >CM</span> vs. non-cerebral malaria (NCM), odds ratio (OR)?= 2.23, p = 0.03].	26194693	null	THBS1	7057	thrombospondin 1	THBS1	7057	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2015
ALL	7132	ALL	7132	ALL	7132	AlteredExpression	BEFREE	BEFREE	BEFREE	TNFalpha receptors are upregulated in CM, with TNF receptor 2 (TNFR2) showing a higher upregulation than <span class= gene  id= 14504653-11-105-110 >TNFR1</span> in vivo; (iv). in murine <span class= disease  id= 14504653-11-136-138 >CM</span>, low doses of TNFalpha seem to protect from <span class= disease  id= 14504653-11-183-185 >CM</span>, whereas excess TNFalpha induces <span class= disease  id= 14504653-11-219-221 >CM</span> and anti-TNFalpha therapies (antibodies, pentoxifylline) did <span class= negexp >not show</span> <span class= negexp >any efficiency in protection from</span> <span class= disease  id= 14504653-11-326-328 >CM</span>.	14504653	receptor	TNFRSF1A	7132	TNF receptor superfamily member 1A	TNFRSF1A	7132	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2003
ALL	7133	ALL	7133	ALL	7133	AlteredExpression	BEFREE	BEFREE	BEFREE	TNFalpha receptors are upregulated in CM, with TNF receptor 2 (<span class= gene  id= 14504653-11-63-68 >TNFR2</span>) showing a higher upregulation than TNFR1 in vivo; (iv). in murine <span class= disease  id= 14504653-11-136-138 >CM</span>, low doses of TNFalpha seem to protect from <span class= disease  id= 14504653-11-183-185 >CM</span>, whereas excess TNFalpha induces <span class= disease  id= 14504653-11-219-221 >CM</span> and anti-TNFalpha therapies (antibodies, pentoxifylline) did <span class= negexp >not show</span> <span class= negexp >any efficiency in protection from</span> <span class= disease  id= 14504653-11-326-328 >CM</span>.	14504653	receptor	TNFRSF1B	7133	TNF receptor superfamily member 1B	TNFRSF1B	7133	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2003
ALL	738	ALL	738	ALL	738	Biomarker	BEFREE	BEFREE	BEFREE	Whether by its antiplasmodial activity and/or by some unknown mechanisms, <span class= gene  id= 20117248-4-74-80 >Ang II</span> protects from susceptibility to <span class= disease  id= 20117248-4-113-129 >cerebral malaria</span> remains to be investigated.	20117248	null	VPS51	738	VPS51, GARP complex subunit	VPS51	738	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2010
ALL	7412	ALL	7412	ALL	7412	AlteredExpression	BEFREE	BEFREE	BEFREE	Post-mortem brain tissue from patients who died from <span class= disease  id= 1383378-5-53-69 >cerebral malaria</span> expressed multiple cell adhesion molecules including ELAM-1 and <span class= gene  id= 1383378-5-134-140 >VCAM-1</span> on cerebral microvascular endothelium not expressed in brains of individuals who died from other causes.	1383378	cell adhesion molecule; phosphatase; hydrolase; defense/immunity protein; receptor	VCAM1	7412	vascular cell adhesion molecule 1	VCAM1	7412	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	1992
ALL	7450	ALL	7450	ALL	7450	AlteredExpression	BEFREE	BEFREE	BEFREE	Recent studies reported increased levels of <span class= gene  id= 22168261-3-44-65 >von Willebrand factor</span> (<span class= gene  id= 22168261-3-67-70 >VWF</span>) and reduced activity of <span class= gene  id= 22168261-3-96-99 >VWF</span>-cleaving protease, ADAMTS13 (a disintegrin and metalloproteinase with a thrombospondin type 1 motif, member 13), in patients with <span class= disease  id= 22168261-3-230-246 >cerebral malaria</span>.	22168261	cell adhesion molecule; extracellular matrix protein	VWF	7450	von Willebrand factor	VWF	7450	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	84618	ALL	84618	ALL	84618	Biomarker	BEFREE	BEFREE	BEFREE	<span class= gene  id= 22694849-3-0-3 >CNI</span>-1493 prevented infected mice from experimental <span class= disease  id= 22694849-3-51-67 >cerebral malaria</span> by decreasing the levels in hypusinated eIF-5A and serum TNF, implicating a link between cytokine signaling and the hypusine pathway.Therefore we addressed the question whether either DHS itself or eIF-5A is required for the outcome of severe malaria.	22694849	null	NT5C1A	84618	5'-nucleotidase, cytosolic IA	NT5C1A	84618	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
ALL	9103	ALL	9103	ALL	9103	AlteredExpression	BEFREE	BEFREE	BEFREE	Mice that are prone to SLE because of a deficiency in <span class= gene  id= 21187399-4-54-61 >Fc&gamma;RIIB</span> or overexpression of Toll-like receptor 7 are protected from death caused by <span class= disease  id= 21187399-4-139-155 >cerebral malaria</span>.	21187399	cell adhesion molecule	FCGR2C	9103	Fc fragment of IgG receptor IIc (gene/pseudogene)	FCGR2C	9103	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2011
ALL	959	ALL	959	ALL	959	Biomarker	BEFREE	BEFREE	BEFREE	It identifies two X-linked genes associated with altered risk of severe malaria in females, identifies mutations in ADCY9, IL1A and <span class= gene  id= 23144702-11-132-137 >CD40L</span> as being associated with altered risk of severe respiratory distress and acidosis, both of which are characterised by high serum lactate levels, and also identifies novel genetic associations with severe malaria (TRIM5) and <span class= disease  id= 23144702-11-362-378 >cerebral malaria</span>(IL-13 and RTN3).	23144702	signaling molecule	CD40LG	959	CD40 ligand	CD40LG	959	C0024534	Malaria, Cerebral	null	C0024534	Malaria, Cerebral	Disease or Syndrome	D016779	Nervous System Diseases ; Parasitic Diseases	disease by infectious agent	disease	null	disease	0.0002747267842131	2012
